fingerprint,source_countries,detected_country,protocol,transport,security,status,probe,latency_ms,attempts,recovered_on_retry,reason,first_reason,retry_reason
0a8dc97d19da827dda63228895129e6330177c2043a861a9f06fafefdee3e80b,IN,IN,vless,raw,reality,geo_resolved,http,2512,1,False,country_match,country_match,
0aba995d0de796c0cd2bef701539f2a3d533b2d2486fd5545edaa94bcb03d957,RU,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:53054->127.0.0.1:33005: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:59816->127.0.0.1:33005: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:53054->127.0.0.1:33005: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:59816->127.0.0.1:33005: read: connection reset by peer,
0ad4ee836691a0c5d49e2ff37dfd6b8bd96614a04a97a92f447431cf6d7901f7,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:59030->127.0.0.1:41625: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42522->127.0.0.1:41625: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:59030->127.0.0.1:41625: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42522->127.0.0.1:41625: read: connection reset by peer,
0bb8f5f0d1c50c8006ef0d712e60eff57d44364a7ea4f338a39897f8ecc549fa,HK,HK,vmess,websocket,tls,geo_resolved,http,2108,1,False,country_match,country_match,
0bf4cc59cda0eba84235eafd03dbe3bca6d8fd83bfabc785f10eb60a63ecd5bc,BG,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:56318->127.0.0.1:42277: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55404->127.0.0.1:42277: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:56318->127.0.0.1:42277: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55404->127.0.0.1:42277: read: connection reset by peer,
0c1fbf5982b06c2c9abdeec90ab4b60fba73376f99403fdcc3a2a10d5553ee83,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
0c625469e63ee539217819b1e7ada8a7581b7bd300959ef7cd9c25308e090982,CN,,vmess,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:59614->127.0.0.1:37453: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:54500->127.0.0.1:37453: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:59614->127.0.0.1:37453: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:54500->127.0.0.1:37453: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:44456->127.0.0.1:45131: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:44464->127.0.0.1:45131: i/o timeout
0d476e062474e8923bf4d870bacf0014c4c451381b880443ef449dfb744c8324,US,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:43036->127.0.0.1:46099: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50484->127.0.0.1:46099: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:43036->127.0.0.1:46099: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50484->127.0.0.1:46099: read: connection reset by peer,
0d832b5484fe8eee791477a8468c3c99d14c2316f61ed3f0163c923f4242c4a3,JP,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:52572->127.0.0.1:42255: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49512->127.0.0.1:42255: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:52572->127.0.0.1:42255: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49512->127.0.0.1:42255: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:35762->127.0.0.1:35639: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:35772->127.0.0.1:35639: i/o timeout
0df189cff725e0b17c176623b33b41996ae4137dd6db83296d2efd0bda08bd51,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
0e2cf38a3cc6d8363112c0de15d6f9fe40bb0a4240b48ca0f0d626ae7cab2d72,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
0fbe9272407bebe28cfbdde92d7b35c72c9231f66b6d621c5dd25862507d143b,BG,BG,vless,grpc,reality,geo_resolved,http,2141,1,False,country_match,country_match,
0fc27ef112fbcf0ff5ca77b6018b4f827857548f6d0a5e91e1ec7c02acb3797d,LT,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
0ff660541fb17e9f353ac50488f1243fb0087fddc67ff5cf9aa2f53bfc1a8469,GB,,vless,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:38684->127.0.0.1:45781: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:57772->127.0.0.1:45781: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:38684->127.0.0.1:45781: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:57772->127.0.0.1:45781: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:54528->127.0.0.1:33267: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:54540->127.0.0.1:33267: i/o timeout
101bd6251e6d1c2836e9457ebfdcd30455dc30b27dbb4084cc9c1977ad193064,BG,,vless,raw,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:55290->127.0.0.1:35199: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45586->127.0.0.1:35199: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:55290->127.0.0.1:35199: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45586->127.0.0.1:35199: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:42830->127.0.0.1:36305: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:42832->127.0.0.1:36305: i/o timeout
101ffd56a8d303b3d9e7a0c109d735e80ccfcd3644013202fe788d54c31e94bd,BG,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:40532->127.0.0.1:45607: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55564->127.0.0.1:45607: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:40532->127.0.0.1:45607: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55564->127.0.0.1:45607: read: connection reset by peer,
1063004282b343c5ed51cf8c1faa2226db4ac32fb7c051c608aa6fe8afbf21b3,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:40882->127.0.0.1:43393: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47422->127.0.0.1:43393: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:40882->127.0.0.1:43393: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:47422->127.0.0.1:43393: read: connection reset by peer,
1097739a633ac2e91177ccbfb04663becf5b6750133402c3f7897c7bc26ae52c,RU,RU,vless,xhttp,tls,geo_resolved,http,3392,1,False,country_match,country_match,
10c13a3bd44aad19ea36e21ada5ec991921460aba2ef7c1e6107c66b0eb5ae4e,GB,,vless,xhttp,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:52686->127.0.0.1:35219: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52702->127.0.0.1:35219: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:52686->127.0.0.1:35219: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:52702->127.0.0.1:35219: read: connection reset by peer,
10fe5ddb35f13c737ccce26f7f315a1f93bcc55775267421b03d8c82e05484f6,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39426->127.0.0.1:42199: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39438->127.0.0.1:42199: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39426->127.0.0.1:42199: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39438->127.0.0.1:42199: read: connection reset by peer,
11206ae8f2af6eb959649525467d8d9a7d7b93be1c4589548f32c752342d2f5b,JP,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:49252->127.0.0.1:39045: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49260->127.0.0.1:39045: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:49252->127.0.0.1:39045: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:49260->127.0.0.1:39045: read: connection reset by peer,
113b8cbd6295e883ff3bef83a87fe2ccc141e47fd1179a2ab28b22d99777753d,RU,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:44442->127.0.0.1:33631: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:44446->127.0.0.1:33631: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:44442->127.0.0.1:33631: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:44446->127.0.0.1:33631: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:39782->127.0.0.1:41417: i/o timeout | https: tls_handshake_failed: EOF
1153c013a6c39e43450f10f68082a39df586bde8878e1cb467ca12721a35a126,CN,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:45486->127.0.0.1:33835: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45492->127.0.0.1:33835: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:45486->127.0.0.1:33835: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:45492->127.0.0.1:33835: read: connection reset by peer,
116e0f7b08ebc604769757084ef83521c57e9ad4c5bd75210c3a69504ccf9521,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:37172->127.0.0.1:44205: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37186->127.0.0.1:44205: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:37172->127.0.0.1:44205: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:37186->127.0.0.1:44205: read: connection reset by peer,
119d0d01fefa32b39eed46a7c4940585afb614e36a05b7e2270e9fa0fb68dfbd,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:46006->127.0.0.1:46043: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:46020->127.0.0.1:46043: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:46006->127.0.0.1:46043: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:46020->127.0.0.1:46043: read: connection reset by peer,
11b9c7fa6f399be91c3845dd977f54c32805f6aef060a63935e279975afaf2f0,RU,DE,vless,grpc,reality,geo_resolved,https,309,1,False,country_reclassified,country_reclassified,
127dc57144e3f2ffa4a2e8fa8c37dcdd920c9899d4baf21cf83628d4f07d6251,GB,,vmess,xhttp,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39278->127.0.0.1:34295: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39280->127.0.0.1:34295: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39278->127.0.0.1:34295: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39280->127.0.0.1:34295: read: connection reset by peer,
12a02327ea2fd43bf5af2d061200f6b3ba71c6301258ca11b49c3938584d5699,GB,CA,vless,raw,reality,geo_resolved,http,2365,1,False,country_reclassified,country_reclassified,
1392920a8241828230710f61903d436562199ed95844c3081dfb7a063bd3a78f,BG,BG,vless,grpc,reality,geo_resolved,http,2142,1,False,country_match,country_match,
146f412835e35dcfea8eaf9badb1909f2e895fa8c0816f72b191185e6c24db15,TR,NL,vless,grpc,reality,geo_resolved,http,2096,1,False,country_reclassified,country_reclassified,
1471e28df87519b737ac3a29b37d750c9a1a97cb3ba25b72520d1b7fd699c956,GB,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39342->127.0.0.1:45543: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:39356->127.0.0.1:45543: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39342->127.0.0.1:45543: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:39356->127.0.0.1:45543: read: connection reset by peer,
1485d4f58aed7c992332df847ead10f4ae14037e5c8fd656b6925ce3e3e38a7b,GB,,vless,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:36564->127.0.0.1:38059: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:36570->127.0.0.1:38059: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:36564->127.0.0.1:38059: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:36570->127.0.0.1:38059: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:33500->127.0.0.1:37147: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:33504->127.0.0.1:37147: i/o timeout
15334f01f690686387144735d2ab022e666599af21b44499c438829a18a2164d,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:55796->127.0.0.1:32999: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55798->127.0.0.1:32999: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:55796->127.0.0.1:32999: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:55798->127.0.0.1:32999: read: connection reset by peer,
155c57a12244df592d7b053fa88047577ebbd95bee33a6de20f3fa8c114e207f,LV,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:57784->127.0.0.1:44347: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:57796->127.0.0.1:44347: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:57784->127.0.0.1:44347: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:57796->127.0.0.1:44347: read: connection reset by peer,
158b3955e7424dd3a6f34f8b630f96afdb4a541d121b92aedaf67fbfd0c33dea,GB,,vless,raw,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:33444->127.0.0.1:41901: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:33450->127.0.0.1:41901: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:33444->127.0.0.1:41901: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:33450->127.0.0.1:41901: read: connection reset by peer,
1591c9ea1cc2cc285c784f9a270e8c7cb764610bb4cbb39fcda4989cb9b5ba22,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39040->127.0.0.1:33649: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39042->127.0.0.1:33649: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39040->127.0.0.1:33649: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39042->127.0.0.1:33649: read: connection reset by peer,
15a9426048ae133b5a22b605b401c2e2b73f845499a9d2a97f0a480c25afb9e1,US,FR,vless,websocket,tls,geo_resolved,https,171,1,False,country_reclassified,country_reclassified,
15c3078acac77cb78b88a82de61048f8b880636a1725f77d8bce3792cea2e533,TR,,vless,raw,reality,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:37008->127.0.0.1:42599: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:37012->127.0.0.1:42599: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:37008->127.0.0.1:42599: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:37012->127.0.0.1:42599: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:37552->127.0.0.1:46197: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:37554->127.0.0.1:46197: i/o timeout
16243889bb0df67499d6fea50816fbb23b8fa910ea4a7bbc38a68cec295b8f3d,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:50440->127.0.0.1:42933: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50446->127.0.0.1:42933: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:50440->127.0.0.1:42933: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:50446->127.0.0.1:42933: read: connection reset by peer,
16282a428f1119c5bc9bdb8b2fa626c65a47fdcd342fd96f54bb5c337c568640,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39236->127.0.0.1:41403: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39244->127.0.0.1:41403: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39236->127.0.0.1:41403: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39244->127.0.0.1:41403: read: connection reset by peer,
16d3fa89eb8e979fdc16ddbd14e709643400f7de1937df1223dd04e45c5cf8b9,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:39568->127.0.0.1:43863: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39576->127.0.0.1:43863: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:39568->127.0.0.1:43863: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:39576->127.0.0.1:43863: read: connection reset by peer,
16f06b70b5ecd5cc49b8a7488fbf8e6b0ec3f205e79b4103f663b841e1a57ec7,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
177d4ca935313fc59b797fd7045e393ee447378c1fb44d9c8db50b4b4c82bfd6,BG,,vmess,xhttp,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:47934->127.0.0.1:42491: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:47948->127.0.0.1:42491: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:47934->127.0.0.1:42491: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:47948->127.0.0.1:42491: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:34512->127.0.0.1:44437: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:34528->127.0.0.1:44437: i/o timeout
183f8065c1e9cb257036ab33187105483c41c294600f43265267723e13bafd7b,TR,TR,vless,raw,tls,geo_resolved,http,3565,1,False,country_match,country_match,
18550560e09d6dfbbd3de7b8b6b43de8d672bf8ba4784305d3d54e937372531b,US,,vless,websocket,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
1897b1f7365ae0164abd97c0c2e1a96fd98306fee101e7b0b5755785e7bf4067,RU,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
18a417157807304bfb524f2f923aa52a10f1ac47715d02c617465e9b08bd17e4,GB,,vmess,raw,tls,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
18b8b4c1fc5d67d1ecc80633498dead2b0a2cf6bafcf5c37049155c617265adb,GB,,vless,raw,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
18ec5e9c963a94d7c3a6d74565fc5b6018ce3e2dbc58f7b0c280dd7066515d0d,US,,vless,websocket,tls,failed,,,2,False,http: http_status_failed: read tcp4 127.0.0.1:48888->127.0.0.1:33215: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:52864->127.0.0.1:33215: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:48888->127.0.0.1:33215: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:52864->127.0.0.1:33215: i/o timeout,http: http_status_failed: read tcp4 127.0.0.1:51132->127.0.0.1:37389: i/o timeout | https: tls_handshake_failed: read tcp4 127.0.0.1:51140->127.0.0.1:37389: i/o timeout
18f4ce5171855794c762c8b86f0d06422609cb8c96cf7ee3f560f0204f68cb06,LT,,vmess,websocket,tls,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:42800->127.0.0.1:39785: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42810->127.0.0.1:39785: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:42800->127.0.0.1:39785: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:42810->127.0.0.1:39785: read: connection reset by peer,
1915a2256e885d15f8b33b481357a3a887306ec5082fb7bc31ee2a17b65e854a,GB,,vless,grpc,reality,failed,,,1,False,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,http: http_status_failed: EOF | https: tls_handshake_failed: EOF,
1989ae17f397e67ebdc3e01f470201ddd7ade3b73ec0881c82784007bf639a1c,RU,,vless,raw,reality,failed,,,1,False,http: http_status_failed: read tcp4 127.0.0.1:54680->127.0.0.1:36807: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54696->127.0.0.1:36807: read: connection reset by peer,http: http_status_failed: read tcp4 127.0.0.1:54680->127.0.0.1:36807: read: connection reset by peer | https: tls_handshake_failed: read tcp4 127.0.0.1:54696->127.0.0.1:36807: read: connection reset by peer,
